tipo_operacion|last_date_load|inicial_date_load|tipo_propiedad|titulo|codigo|construye|link_publicacion|publicada|inmobiliaria|precio_clp|precio_uf|direccion|nombre_region|zona|superficie_util|dormitorios|banios|estado_proyecto|fecha_entrega|superficie_total|latitud|longitud|id_oportunidad
venta|2023-06-01|2022-11-03|departamento|Almagro Huáscar|9820|Almagro S.A.|https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9820-edificio-huascar-1300-nva|Almagro|Almagro|196018946|5440|Huáscar 1300, Barrio Italia, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|44.57 - 118.7 m²|1 - 3|1 - 3||1 Semestre 2023||-33.4474374|-70.6183913|
venta|2023-08-08|2022-11-03|departamento|Refugio La Dehesa|8728|Proyekta|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/8728-refugio-la-dehesa-nva|identidad verificada|Inmobiliaria Devisa|446416992|12390|Pedro Jesús Rodríguez 411, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|143.3 - 143.93 m²|3 - 4|4|Entrega inmediata|||-33.3646401|-70.5208062|
venta|2022-11-03|2022-11-03|departamento|Condominio Quilacanta|10368|Constructora Transex|https://www.portalinmobiliario.com/venta/departamento/renca-metropolitana/10368-condominio-quilacanta-nva|identidad verificada|Inmobiliaria Los Silos I I I|76274915|2200|Domingo Santa María 4380, José Manuel Balmaceda, Renca, RM (Metropolitana)|||52 m²|2|2|Pronta entrega|2 Semestre 2022||-33.4050325|-70.7102025|
venta|2023-02-02|2022-11-03|departamento|Nuevoriente Edificio Pedro Torres 535|8672|Alzerreca y Díaz|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8672-nuevoriente-edificio-pedro-torres-535-nva|identidad verificada|Nuevoriente Inmobiliaria|298667031|8463|Pedro Torres 535, Parque Juan XXIII, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|62.2 - 106.51 m²|2 - 3|2 - 3|Entrega inmediata|||-33.4504148|-70.5885574|
venta|2023-04-11|2022-11-03|casa|Condominio Ildefonso|10617|Inmobiliaria del Real|https://www.portalinmobiliario.com/venta/casa/chillan-nuble/10617-condominio-ildefonso-nva|identidad verificada|Inmobiliaria Del Real|308243393|8396|Camino Interior Jardin Del Este 2780, Chillán, Ñuble|Biobío|Sur|140 m²|3|3|||242 - 283.7 m²|-36.5880895|-72.0612491|
venta|2023-04-12|2022-11-03|departamento|ISACORP Castillo Velasco|9232|Acris|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9232-isacorp-castillo-velasco-nva|identidad verificada|Inmobiliaria Isacorp|95257172|2573|Eduardo Castillo Velasco 2530, Metro Ñuñoa, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|22.9 - 76.64 m²|1 - 3|1 - 2||2 Semestre 2023||-33.4582798|-70.6051759|
venta|2023-04-12|2022-11-03|departamento|Edificio Don Román|9092|Constructora Ormuz Ltda.|https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9092-edificio-don-roman-nva|identidad verificada|Inmobiliaria Ofeq|230386856|6223|Román Díaz 270, Manuel Montt, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|47.49 - 61.38 m²|2|2|Entrega inmediata|||-33.4324838|-70.6209931|
venta|2023-04-12|2022-11-03|departamento|Edificio Borja Plaza|7788|CIDEPA|https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/7788-edificio-borja-plaza-nva|identidad verificada|Cidepa|70489567|1904|Esmeralda 6454, Lo Ovalle, La Cisterna, RM (Metropolitana)|Metropolitana de Santiago|Centro|24 - 74.6 m²|1 - 3|1 - 2|Entrega inmediata|||-33.5165047|-70.6561545|
venta|2023-04-12|2022-11-03|casa|Alto La Cruz|7362|Constructora Manquehue|https://www.portalinmobiliario.com/venta/casa/padre-hurtado-metropolitana/7362-alto-la-cruz-nva|Inmobiliaria Manquehue|Inmobiliaria Manquehue|165117367|4460|Av. Santa Herminia 291, Laguna del Sol, Padre Hurtado, RM (Metropolitana)|Metropolitana de Santiago|Centro|75 - 111 m²|3|3|||140 - 207 m²|-33.5711233|-70.8269337|
venta|2023-04-12|2022-11-03|casa|Barrio Alpino|7757|ENACO|https://www.portalinmobiliario.com/venta/casa/lo-barnechea-metropolitana/7757-barrio-alpino-nva|identidad verificada|Enaco|515566021|13926|Camino El Huinganal 3929-4, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|139.72 m²|3|3||2 Trimestre 2023||-33.3292153|-70.5045581|
venta|2023-04-12|2022-11-03|casa|Condominio Mirasol Los Dominicos|10649|Constructora Los Parques|https://www.portalinmobiliario.com/venta/casa/las-condes-metropolitana/10649-condominio-mirasol-los-dominicos-nva|identidad verificada|Inmobiliaria Espacio Luz|962197393|25990|Camino Mirasol 1443, Los Dominicos, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|248 - 304 m²|4|4||2 Semestre 2024||-33.3982697|-70.528747|
venta|2023-04-12|2023-01-21|casa|Bosques de Quiñenco|10834|Constructora Ravanal|https://www.portalinmobiliario.com/venta/casa/coronel-biobio/10834-bosques-de-quinenco-nva|identidad verificada|Inmobiliaria Maipu 1256|44426197|1200|Ruta By Pass S/n, Lote 1a-1b, Coronel, Biobío|Biobío|Sur|52.52 - 64.41 m²|2 - 3|1 - 2||2 Semestre 2024||-36.9876562|-73.1448303|
venta|2023-04-12|2022-12-31|casa|Condominio Charles Hamilton 10895|10844|Barcelo y Cia.|https://www.portalinmobiliario.com/venta/casa/las-condes-metropolitana/10844-condominio-charles-hamilton-10895-nva|identidad verificada|Inmobiliaria Charles Hamilton|1064377647|28750|Av. Charles Hamilton 10895, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|291 m²|6|6|||375 m²|-33.3877797|-70.5235882|
venta|2023-04-12|2022-11-03|departamento|Edificio Lúmina|9031|Proyekta|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/9031-edificio-lumina-nva|identidad verificada|Inmobiliaria Icg|629371130|17000|El Peral 920, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|134 - 138 m²|3 - 4|3 - 4|Entrega inmediata|||-33.360229|-70.5199754|
venta|2023-04-12|2023-01-24|departamento|Terra Austral|10873|Constructora del Bosque|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/10873-terra-austral-nva|identidad verificada|Inmobiliaria Dubois|100699381|2720|Los Poetas 91, El Carmen, Temuco, La Araucanía|Araucanía|Sur|38.33 - 62.46 m²|1 - 3|1 - 2||2 Semestre 2025||-38.7126561|-72.6513732|
venta|2023-04-12|2022-11-03|departamento|Aires de Marañón|10365|Sigro|https://www.portalinmobiliario.com/venta/departamento/vina-del-mar-valparaiso/10365-aires-de-maranon-nva|identidad verificada|Grupo Araucana|100329163|2710|Gregorio Marañón 2300, Agua Santa, Viña Del Mar, Valparaíso|Valparaíso|Norte + V|38.32 - 82.73 m²|1 - 3|1 - 2||2 Semestre 2025||-33.0418033|-71.5564992|
venta|2023-04-12|2022-11-03|departamento|Volcán Villarrica|10438|Constructora Laval SpA|https://www.portalinmobiliario.com/venta/departamento/villarrica-la-araucania/10438-volcan-villarrica-nva|identidad verificada|Martabid|80633548|2178|Avenida Alto Costanera S/n, Villarrica Alto, Villarrica, La Araucanía|Araucanía|Sur|46 - 57 m²|2 - 3|1||1 Semestre 2023||-39.3052075|-72.2137949|
venta|2023-04-12|2022-11-03|departamento|Edificio Movem|10703||https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/10703-edificio-movem-nva|identidad verificada|Impulsa|233126471|6297|Hernando De Aguirre 1265, Las Lilas, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|43 - 119 m²|1 - 3|1 - 4||1 Semestre 2025||-33.4294486|-70.5976049|
venta|2023-04-12|2022-11-03|departamento|Condominio Isla de Los Alerces - II Etapa|8998|Constructora Cordillera del Bosque|https://www.portalinmobiliario.com/venta/departamento/machali-bernardo-ohiggins/8998-condominio-isla-de-los-alerces-ii-etapa-nva|identidad verificada|Inmobiliaria Lago Otoñal Ltda.|91369879|2468|Av. Abdon Yarrá 863, Centro de Machalí, Machalí, Libertador B. O'Higgins|Libertador General Bernardo O'Higgins|Centro|57.64 - 70.2 m²|2 - 3|2||Mayo 2023||-34.1779669|-70.6549395|
venta|2023-04-12|2022-11-03|departamento|Edificio Pórtico Pirineos|8849|Constructora Los Cóndores|https://www.portalinmobiliario.com/venta/departamento/curico-maule/8849-edificio-portico-pirineos-nva|identidad verificada|Inmobiliaria Gensa|78116064|2110|Los Sauces 380, España, Curicó, Maule|Maule|Sur|29.44 - 61.27 m²|1 - 3|1 - 2|Entrega inmediata|||-34.9897291|-71.2297275|
venta|2023-01-13|2022-11-03|casa|Condominio La Castellana - Almería|10347|Inmobiliaria Alto Maule|https://www.portalinmobiliario.com/venta/casa/talca-maule/10347-condominio-la-castellana-almeria-nva|identidad verificada|Inmobiliaria Alto Maule Limitada|169505505|4880|Ruta K620 -  Lote C2 Y C3, Talca, Maule|Maule|Sur|119 m²|3|3|Venta en verde|2 Semestre 2023|198.93 - 356.9 m²|-35.4531817|-71.6897756|
venta|2023-04-12|2022-11-03|departamento|One La Dehesa|9497|Altius|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/9497-one-la-dehesa-nva|identidad verificada|Inmobiliaria Security|1843687194|49800|Camino Turístico 10.990, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|317 - 369 m²|4|4 - 5|Entrega inmediata|||-33.3674427|-70.5322406|
venta|2023-04-12|2022-11-03|departamento|San Felipe|10184|Vain-Arm|https://www.portalinmobiliario.com/venta/departamento/maipu-metropolitana/10184-san-felipe-nva|identidad verificada|Inmobiliaria Todos Los Santos|131094304|3541|Av. Los Pajaritos 490, Nueva San Martín, Maipú, RM (Metropolitana)|Metropolitana de Santiago|Centro|61 - 67 m²|2 - 3|2||Diciembre 2023||-33.5223126|-70.7575518|
venta|2023-04-12|2022-11-03|departamento|Parque Padre Hurtado|9535||https://www.portalinmobiliario.com/venta/departamento/padre-hurtado-metropolitana/9535-parque-padre-hurtado-nva|identidad verificada|Aconcagua|100181075|2706|Avenida Laguna 2783, Laguna del Sol, Padre Hurtado, RM (Metropolitana)|Metropolitana de Santiago|Centro|53 - 64 m²|2 - 3|2||4 Trimestre 2022||-33.5709652|-70.8213573|
venta|2023-04-12|2022-11-03|departamento|Cerrillos 6300 l|10003|Boetsch|https://www.portalinmobiliario.com/venta/departamento/cerrillos-metropolitana/10003-cerrillos-6300-ii-nva|identidad verificada|Inmobiliaria Boetsch|80448439|2173|Pedro Aguirre Cerda 6300, Cerrillos, RM (Metropolitana)|Metropolitana de Santiago|Centro|30.28 - 51.49 m²|1 - 3|1||1 Semestre 2026||-33.4953632|-70.7059783|
venta|2023-04-17|2022-11-03|departamento|Edificio Okinawa|9600|Constructora AP|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/9600-edificio-okinawa-nva|identidad verificada|Leben|94845108|2660|Okinawa 6930, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|28 - 48 m²|1 - 2|1 - 2||1 Semestre 2023||-33.5212591|-70.5886696|
venta|2023-05-03|2022-11-03|casa|Casas de Terralta Chamisero|10440|Besalco|https://www.portalinmobiliario.com/venta/casa/colina-metropolitana/10440-casas-de-terralta-chamisero-nva|identidad verificada|Inmobiliaria Besalco|436459086|12144|Av. Chamisero 16663, Chicureo, Colina, RM (Metropolitana)|Metropolitana de Santiago|Centro|145 - 190 m²|4|4||2 Semestre 2024||-33.3240533|-70.6440535|
venta|2023-05-05|2022-11-03|departamento|Condominio Vista Golf - Departamentos|8740|Pocuro|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/8740-condominio-vista-golf-departamentos-nva|Pocuro|Pocuro|177659811|4950|Av. Rudecindo Ortega 04205, Pueblo Nuevo, Temuco, La Araucanía|Araucanía|Sur|81 - 135 m²|2 - 3|2 - 3||2 Semestre 2023||-38.6956741|-72.5411976|
venta|2023-06-28|2022-11-03|casa|Convet Barrio Las Pataguas|7809|Convet|https://www.portalinmobiliario.com/venta/casa/chillan-nuble/7809-convet-barrio-las-pataguas-nva|Convet|Convet|94634344|2607|Avenida Ruiz De Gamboa 300, Cementerio Municipal, Chillán, Ñuble|Biobío|Sur|72 - 73 m²|3|2||Inmediata||-36.5993404|-72.1163367|
venta|2023-08-08|2022-11-03|casa|Mirador de Volcanes|9609|Constructora Manitoba SpA|https://www.portalinmobiliario.com/venta/casa/lautaro-la-araucania/9609-mirador-de-volcanes-nva|identidad verificada|Martabid|58153112|1614|Volcán Villarica S/n, Lautaro, La Araucanía|||45 m²|2|1|||129 - 148 m²|-38.518218|-72.4246674|
venta|2023-02-07|2022-11-03|departamento|Edificio Mirror|8273|Santolaya|https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/8273-edificio-mirror-nva|identidad verificada|Urmeneta Gestión Inmobiliaria|231019953|6543|Donatello 7560, Metro Hernando de Magallanes, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|42.32 m²|2|2|Entrega inmediata|||-33.4018321|-70.5545886|
venta|2023-04-12|2022-11-03|departamento|La Verbena 4885|9869|Constructora CPI Ltda.|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9869-la-verbena-4885-nva|iEspacios|Iespacios|243825780|6586|La Verbena 4885, Amapolas, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|66 - 96 m²|2 - 3|2||1 Trimestre 2023||-33.4390605|-70.5799589|
venta|2023-04-12|2022-11-03|departamento|ISACORP Manuel Montt|9533|ISA Constructora|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9533-isacorp-manuel-montt-nva|identidad verificada|Inmobiliaria Isacorp|134685422|3638|Manuel Montt 2648, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|30 - 57 m²|1 - 2|1 - 2||1 Trimestre 2023||-33.4519852|-70.612614|
venta|2023-04-12|2022-11-03|departamento|Fernández Concha 220|7914|Constructora Pebal SpA|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/7914-fernandez-concha-220-nva|identidad verificada|Inmobiliaria Pebal|311723819|8420|Fernández Concha 220, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|94.1 m²|3|2|Entrega inmediata|||-33.4555407|-70.6217184|
venta|2023-04-12|2022-11-03|departamento|Alonso de Ercilla|9559|Inmobiliaria FG|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/9559-alonso-de-ercilla-nva|identidad verificada|Inmobiliaria Fg|106548830|2878|Alonso De Ercilla 7935, Vicente Valdés, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|31.72 - 71.4 m²|1 - 3|1 - 2||2 Semestre 2023||-33.5261331|-70.5855146|
venta|2023-04-12|2022-11-03|casa|Condominio Las Rosas de Gabriela IV|9051|Constructora Tierra Andina Ltda.|https://www.portalinmobiliario.com/venta/casa/puente-alto-metropolitana/9051-condominio-las-rosas-de-gabriela-iv-nva|identidad verificada|Inmobiliaria Tierra Andina|103290909|2790|Rosa Ester 03860, Luis Matte Larraín, Puente Alto, RM (Metropolitana)|Metropolitana de Santiago|Centro|60.07 m²|3|1|||60.07 m²|-33.5805513|-70.608087|
venta|2023-04-12|2022-11-03|casa|Condominio Algarrobo|9989|Novatec|https://www.portalinmobiliario.com/venta/casa/valparaiso-valparaiso/9989-condominio-algarrobo-nva|identidad verificada|Aconcagua|199547670|5390|Avenida Jardines Del Bosque 311, Curauma, Valparaíso, Valparaíso|Valparaíso|Norte + V|96 - 106 m²|3 - 4|3|||193 - 211 m²|-33.1320882|-71.5725622|
venta|2023-04-12|2022-11-03|casa|Condominio Alto Montemar|10017||https://www.portalinmobiliario.com/venta/casa/concon-valparaiso/10017-condominio-alto-montemar-nva|identidad verificada|Inmobiliaria Alto Montemar|536187181|14483|Calle Bajamar, Montemar, Concón, Valparaíso|Valparaíso|Norte + V|167 - 217 m²|3 - 4|3 - 4||1 Semestre 2023||-32.9433175|-71.5283973|
venta|2023-04-12|2022-11-03|casa|Parque Baluarte|9014|Constructora Romeral|https://www.portalinmobiliario.com/venta/casa/rengo-bernardo-ohiggins/9014-parque-baluarte-nva|identidad verificada|Inmobiliaria E Inversiones Baker|108288856|2925|Los Escribanos 675, Rengo, Libertador B. O'Higgins|||74 - 94 m²|3|2 - 3|||135 - 171 m²|-34.4000115|-70.868084|
venta|2023-04-12|2022-11-03|departamento|Conde del Maule 4260|9740|Socovesa|https://www.portalinmobiliario.com/venta/departamento/estacion-central-metropolitana/9740-conde-del-maule-4260-nva|identidad verificada|Pilares|93220971|2518|Conde Del Maule 4260, San Alberto Hurtado, Estación Central, RM (Metropolitana)|Metropolitana de Santiago|Centro|33.69 - 57.87 m²|1 - 2|1 - 2||1 Semestre 2023||-33.4535338|-70.6945966|
venta|2023-04-12|2022-11-03|departamento|Edificio First|8451|Copahue|https://www.portalinmobiliario.com/venta/departamento/vina-del-mar-valparaiso/8451-edificio-first-nva|Inmobiliaria Copahue|Inmobiliaria Copahue|130057693|3513|Los Mirlos 181, Reñaca, Viña Del Mar, Valparaíso|Valparaíso|Norte + V|35 - 65 m²|1 - 3|1 - 2|Entrega inmediata|||-32.9569594|-71.5429559|
venta|2023-04-12|2022-11-03|departamento|Edificio Arqdomus|8565|Constructora Vital|https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/8565-edificio-arqdomus-nva|identidad verificada|Procasa Ricardo Vial|405055855|10941|Av. Americo Vespucio Norte 2255, Borde Río - Casa Piedra, Vitacura, RM (Metropolitana)|Metropolitana de Santiago|Centro|70.66 - 149.86 m²|2 - 3|2 - 3||08/05/2023||-33.3939429|-70.5904264|
venta|2023-04-12|2022-11-03|departamento|Edificio White Life|8040|Desco|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/8040-edificio-white-life-nva|identidad verificada|Urmeneta Gestión Inmobiliaria|190329234|5141|Pedro Rico 5479, Diagonal Oriente, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|67.3 - 85.14 m²|2|2|Entrega inmediata|||-33.4613498|-70.5754776|
venta|2023-04-12|2022-11-03|casa|Torreones de La Serena III y IV|10292|Constructora Santa Bárbara|https://www.portalinmobiliario.com/venta/casa/la-serena-coquimbo/10292-torreones-de-la-serena-iii-y-iv-nva|Desco|Desco|87186412|2355|Avenida Pacífico 550, La Serena Golf, La Serena, Coquimbo|Coquimbo|Norte + V|48.22 - 54.26 m²|3|1||2 Semestre 2023||-29.871472|-71.2710857|
venta|2023-04-12|2022-11-03|casa|Parque San Ignacio|8395|Constructora Metropolitana|https://www.portalinmobiliario.com/venta/casa/padre-hurtado-metropolitana/8395-parque-san-ignacio-nva|identidad verificada|Constructora Metropolitana S. A.|82928902|2240|San Ignacio 1855, San Ignacio, Padre Hurtado, RM (Metropolitana)|Metropolitana de Santiago|Centro|54.58 m²|3|2|||90 m²|-33.5828907|-70.8097423|
venta|2023-04-12|2022-11-03|casa|Condominio Brisas de La Viña|10456||https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/10456-condominio-brisas-de-la-vina-nva|identidad verificada|Inmobiliaria Iknow|269889149|7290|Camino De La Viña 1505, Pedro Fontova, Huechuraba, RM (Metropolitana)|Metropolitana de Santiago|Centro|94.32 - 94.42 m²|3|3||2 Semestre 2024||-33.3516504|-70.6735271|
venta|2023-04-12|2023-02-16|casa|Plaza del Estero|10879|José Miguel García|https://www.portalinmobiliario.com/venta/casa/los-angeles-biobio/10879-plaza-del-estero-nva|identidad verificada|Urbani|86075758|2325|La Frontera 1121, Los Ángeles, Biobío|||59.15 m²|2|2||1 Semestre 2023||-37.4952464|-72.3296385|
venta|2023-04-12|2022-11-03|departamento|Edificio El Nogal|9688|CA4|https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/9688-edificio-el-nogal-nva|identidad verificada|Inmobiliaria Inspira|354669143|9580|El Nogal 1750, Estadio Croata, Vitacura, RM (Metropolitana)|Metropolitana de Santiago|Centro|80.82 - 124.71 m²|2 - 3|2 - 3||2 Trimestre 2023||-33.3853754|-70.561413|
venta|2023-04-12|2022-11-03|departamento|Mira Al Mar|9411||https://www.portalinmobiliario.com/venta/departamento/vina-del-mar-valparaiso/9411-mira-al-mar-nva|identidad verificada|Ssilva Gestión Inmobiliaria|90555399|2446|Calle Nueve 730-750, Recreo, Recreo, Viña Del Mar, Valparaíso|Valparaíso|Norte + V|32 - 49 m²|1 - 2|1 - 2||3 Trimestre 2025||-33.0336236|-71.5732372|
